#lambda_AA	response
        8680.563       0.2643331
         8681.41        0.264369
        8682.259       0.2644047
        8683.103       0.2644399
        8683.951       0.2644753
          8684.8       0.2645105
        8685.644       0.2645454
        8686.492       0.2645802
        8687.337       0.2646149
        8688.186       0.2646494
        8689.034       0.2646827
        8689.874       0.2647168
        8690.724       0.2645359
        8691.572        0.264317
        8692.417       0.2640994
        8693.267        0.263881
        8694.111       0.2636637
        8694.961       0.2634456
        8695.811       0.2632276
        8696.655       0.2630093
        8697.506       0.2627906
        8698.351        0.262574
        8699.201       0.2623556
        8700.051        0.262128
        8700.892       0.2617452
        8701.742       0.2613582
        8702.592       0.2609724
        8703.438       0.2605885
        8704.288       0.2602026
        8705.139       0.2598173
        8705.984       0.2594341
        8706.836       0.2590497
        8707.682       0.2586672
        8708.532       0.2582828
        8709.379       0.2579006
        8710.229       0.2576825
        8711.081       0.2579119
        8711.933       0.2581408
        8712.774       0.2583659
        8713.626       0.2585941
        8714.473        0.258821
        8715.324       0.2590484
        8716.176       0.2592748
        8717.022          0.2595
        8717.875       0.2597259
        8718.727       0.2599523
        8719.573       0.2601759
        8720.426       0.2600523
        8721.273       0.2595834
        8722.125        0.259113
        8722.978        0.258642
         8723.82       0.2581767
        8724.673       0.2577068
        8725.525        0.257237
        8726.374       0.2567696
        8727.227       0.2563004
        8728.074       0.2558348
        8728.928       0.2553658
         8729.78       0.2548985
        8730.629       0.2546965
        8731.482       0.2545869
         8732.33       0.2544786
        8733.184       0.2543689
        8734.037       0.2542588
        8734.881       0.2541503
        8735.734       0.2540405
        8736.589       0.2539306
        8737.438       0.2538215
        8738.291       0.2537119
        8739.146       0.2536019
        8739.994       0.2534929
        8740.849       0.2534032
        8741.698       0.2533135
        8742.552        0.253224
        8743.406       0.2531346
        8744.256       0.2530454
         8745.11       0.2529555
         8745.96       0.2528664
        8746.811       0.2527768
        8747.665       0.2526865
        8748.515       0.2525968
         8749.37       0.2525067
        8750.225       0.2523248
        8751.075       0.2518859
        8751.931       0.2514453
        8752.786       0.2510042
        8753.637       0.2505662
        8754.487       0.2501292
        8755.343       0.2496897
        8756.198       0.2492504
        8757.054       0.2488125
          8757.9       0.2483781
        8758.756       0.2479401
        8759.606        0.247505
        8760.463       0.2474162
        8761.319       0.2476232
         8762.17       0.2478282
        8763.026       0.2480349
        8763.883       0.2482404
        8764.734       0.2484438
        8765.591       0.2486487
        8766.443       0.2488528
          8767.3       0.2490577
        8768.156       0.2492619
        8769.004       0.2494625
         8769.86       0.2496663
        8770.718       0.2495891
         8771.57       0.2494574
        8772.427       0.2493249
        8773.279       0.2491934
        8774.137       0.2490614
        8774.994       0.2489289
        8775.847       0.2487977
        8776.704       0.2486653
        8777.558       0.2485334
        8778.415        0.248401
        8779.273       0.2482688
        8780.121        0.248133
        8780.979       0.2479643
        8781.838       0.2477957
         8782.69       0.2476281
        8783.549       0.2474588
        8784.407       0.2472897
        8785.261       0.2471221
        8786.119       0.2469535
        8786.974       0.2467863
        8787.832       0.2466182
         8788.69       0.2464494
        8789.545       0.2462821
        8790.404       0.2461076
        8791.258        0.245927
        8792.112       0.2457473
        8792.972       0.2455661
        8793.826       0.2453864
        8794.686       0.2452057
        8795.545       0.2450252
        8796.399       0.2448454
        8797.259       0.2446644
        8798.119       0.2444833
        8798.974       0.2443038
        8799.829       0.2441242
        8800.688        0.244131
        8801.549       0.2441845
        8802.409       0.2442375
         8803.26       0.2442893
         8804.12       0.2443421
         8804.98       0.2443934
        8805.836       0.2444454
        8806.696       0.2444972
        8807.552       0.2445484
        8808.413       0.2445996
        8809.273       0.2446505
         8810.13       0.2446677
         8810.99       0.2444917
        8811.847        0.244317
        8812.708       0.2441406
        8813.569       0.2439646
        8814.421        0.243791
        8815.282       0.2436153
        8816.144       0.2434394
           8817.       0.2432649
        8817.861       0.2430894
        8818.724       0.2429138
         8819.58       0.2427393
        8820.442       0.2425989
          8821.3       0.2424926
        8822.161        0.242386
        8823.019       0.2422794
        8823.881       0.2421727
        8824.743       0.2420663
        8825.605       0.2419592
        8826.458       0.2418536
        8827.321       0.2417468
        8828.179       0.2416404
        8829.041       0.2415337
        8829.904       0.2414265
        8830.763       0.2413082
        8831.625       0.2411876
        8832.488       0.2410665
        8833.347       0.2409466
         8834.21       0.2408262
        8835.068       0.2407053
        8835.932       0.2405852
        8836.795       0.2404646
        8837.649       0.2403447
        8838.513       0.2402235
        8839.371       0.2401032
        8840.235       0.2400138
          8841.1       0.2400068
        8841.958        0.239999
        8842.822       0.2399912
        8843.687       0.2399838
        8844.546       0.2399759
        8845.405       0.2399678
         8846.27       0.2399592
        8847.134       0.2399502
        8847.999       0.2399418
        8848.854       0.2399334
        8849.719       0.2399247
        8850.583       0.2397408
        8851.443        0.239474
        8852.309        0.239206
        8853.169       0.2389393
        8854.034       0.2386718
        8854.899       0.2384043
         8855.76       0.2381385
        8856.625       0.2378714
        8857.485       0.2376056
        8858.351       0.2373385
        8859.217       0.2370713
        8860.072       0.2368171
        8860.938       0.2366725
        8861.805        0.236528
        8862.666       0.2363838
        8863.531       0.2362388
        8864.397       0.2360937
        8865.259       0.2359498
        8866.126       0.2358058
        8866.987       0.2356615
        8867.854       0.2355158
        8868.716       0.2353716
        8869.582       0.2352262
        8870.449       0.2350022
        8871.315       0.2347056
        8872.173       0.2344116
         8873.04       0.2341149
        8873.902       0.2338196
         8874.77       0.2335231
        8875.637       0.2332269
        8876.499       0.2329326
        8877.366       0.2326368
        8878.234       0.2323409
        8879.097       0.2320472
        8879.965       0.2317526
        8880.827       0.2316263
        8881.695       0.2315065
        8882.563       0.2313868
        8883.422       0.2312686
        8884.289        0.231149
        8885.158       0.2310286
        8886.021       0.2309094
         8886.89       0.2307894
        8887.753        0.230671
        8888.622       0.2305514
         8889.49       0.2304315
        8890.354       0.2302756
        8891.223       0.2300668
        8892.087       0.2298593
        8892.956       0.2296507
        8893.825       0.2294421
        8894.685        0.229236
        8895.554       0.2290277
        8896.423       0.2288194
        8897.287       0.2286122
        8898.156       0.2284036
        8899.026       0.2281953
        8899.891        0.227988
        8900.761        0.227956
        8901.626       0.2279504
        8902.495       0.2279439
         8903.36       0.2279366
         8904.23       0.2279292
        8905.101       0.2279214
        8905.971       0.2279148
        8906.832       0.2279074
        8907.702       0.2278996
        8908.567       0.2278917
        8909.438       0.2278836
        8910.309       0.2276364
        8911.175       0.2269583
        8912.046       0.2262773
        8912.916       0.2255982
        8913.782       0.2249215
        8914.653       0.2242422
         8915.52       0.2235674
        8916.392       0.2228888
        8917.263       0.2222118
        8918.124       0.2215432
        8918.996       0.2208669
        8919.862       0.2201963
        8920.734       0.2199713
        8921.605       0.2198305
        8922.473       0.2196909
        8923.345       0.2195508
        8924.217         0.21941
        8925.084       0.2192696
        8925.956         0.21913
        8926.823       0.2189901
        8927.695       0.2188493
        8928.568       0.2187087
        8929.431         0.21857
        8930.304       0.2185086
        8931.177        0.218595
        8932.044       0.2186805
        8932.917       0.2187666
        8933.785       0.2188525
        8934.658       0.2189381
        8935.531       0.2190227
        8936.399       0.2191068
        8937.272       0.2191916
        8938.146       0.2192759
        8939.015       0.2193598
        8939.889       0.2194434
        8940.752       0.2192323
        8941.626       0.2189753
          8942.5       0.2187182
        8943.368       0.2184626
        8944.242       0.2182058
        8945.116         0.21795
        8945.986       0.2176947
         8946.86       0.2174383
        8947.729       0.2171835
        8948.604       0.2169281
        8949.474       0.2166737
        8950.348       0.2163995
        8951.223       0.2160977
        8952.098       0.2157971
        8952.963       0.2154993
        8953.837       0.2151994
        8954.707       0.2149004
        8955.582       0.2146004
        8956.458       0.2143001
        8957.328       0.2140018
        8958.203       0.2137024
        8959.079       0.2134018
        8959.949       0.2131047
        8960.825       0.2126805
        8961.695       0.2122525
        8962.571       0.2118219
        8963.447       0.2113917
        8964.313       0.2109667
        8965.189       0.2105376
        8966.065       0.2101085
        8966.937       0.2096822
        8967.813       0.2092534
        8968.685       0.2088284
        8969.561       0.2084011
        8970.438       0.2082266
         8971.31       0.2083058
        8972.186       0.2083849
        8973.058        0.208463
        8973.935       0.2085417
        8974.812       0.2086197
        8975.679       0.2086972
        8976.556       0.2087749
        8977.434       0.2088523
        8978.306       0.2089291
        8979.183       0.2090061
        8980.061       0.2090652
        8980.933       0.2088814
        8981.811       0.2086977
        8982.684       0.2085144
        8983.562       0.2083306
        8984.439       0.2081467
        8985.313       0.2079637
         8986.19       0.2077803
        8987.063       0.2075976
        8987.937       0.2074154
        8988.815        0.207232
        8989.688       0.2070487
        8990.567       0.2069767
        8991.445       0.2069663
        8992.319        0.206955
        8993.198       0.2069431
        8994.077       0.2069319
        8994.951       0.2069205
        8995.825       0.2069086
        8996.704       0.2068963
        8997.583       0.2068846
        8998.463       0.2068727
        8999.332       0.2068605
        9000.212       0.2068539
        9001.086       0.2068657
        9001.966       0.2068785
        9002.846       0.2068902
        9003.721       0.2069018
        9004.601       0.2069138
         9005.48       0.2069245
        9006.355       0.2069349
        9007.235       0.2069459
         9008.11        0.206956
        9008.991       0.2069663
        9009.871       0.2069768
        9010.742       0.2068663
        9011.622       0.2067327
        9012.503       0.2065996
        9013.379       0.2064676
         9014.26       0.2063345
        9015.136       0.2062022
        9016.017       0.2060691
        9016.897       0.2059364
        9017.774       0.2058034
        9018.655       0.2056701
        9019.531       0.2055382
        9020.413       0.2053735
        9021.295       0.2051728
        9022.166       0.2049756
        9023.048       0.2047764
         9023.93       0.2045758
        9024.807        0.204377
        9025.688       0.2041778
         9026.57       0.2039783
        9027.447       0.2037798
         9028.33       0.2035804
        9029.207       0.2033822
         9030.09       0.2031822
        9030.972       0.2029813
         9031.85       0.2027813
        9032.732       0.2025803
        9033.615        0.202379
        9034.487       0.2021807
         9035.37         0.20198
        9036.249       0.2017799
        9037.132       0.2015796
        9038.015       0.2013791
        9038.893       0.2011796
        9039.776       0.2009785
         9040.66       0.2008389
        9041.538        0.200721
        9042.417        0.200603
        9043.301       0.2004847
        9044.185        0.200366
        9045.068       0.2002461
        9045.942        0.200129
        9046.826       0.2000104
         9047.71       0.1998922
        9048.589       0.1997741
        9049.474       0.1996547
        9050.353       0.1994603
        9051.237       0.1991504
        9052.122       0.1988401
        9053.002       0.1985325
        9053.886       0.1982239
        9054.766       0.1979169
         9055.65       0.1976079
        9056.536       0.1972994
        9057.411        0.196995
        9058.296       0.1966871
        9059.182       0.1963789
        9060.062       0.1960886
        9060.947       0.1960085
        9061.832       0.1959292
        9062.713       0.1958495
        9063.599       0.1957693
        9064.479       0.1956902
        9065.365       0.1956108
        9066.246       0.1955312
        9067.132       0.1954506
        9068.019        0.195369
        9068.904       0.1952884
         9069.78       0.1952089
        9070.667       0.1952436
        9071.548       0.1953165
        9072.435       0.1953897
        9073.321        0.195462
        9074.203       0.1955338
         9075.09       0.1956052
        9075.977        0.195676
        9076.858       0.1957474
        9077.746       0.1958183
        9078.628       0.1958882
        9079.515       0.1959585
        9080.402       0.1957635
        9081.279        0.195255
        9082.167       0.1947411
         9083.05       0.1942302
        9083.938       0.1937165
        9084.825       0.1932033
        9085.708       0.1926939
        9086.596       0.1921824
        9087.483       0.1916716
        9088.367       0.1911635
        9089.255       0.1906533
        9090.138       0.1902153
        9091.026       0.1901477
        9091.915       0.1900795
        9092.793       0.1900121
        9093.682        0.189944
         9094.57       0.1898754
        9095.454       0.1898068
        9096.343       0.1897385
        9097.228       0.1896706
        9098.116       0.1896016
        9099.005       0.1895324
         9099.89        0.189464
        9100.778       0.1891578
        9101.663       0.1888192
        9102.553       0.1884793
        9103.442       0.1881397
        9104.321        0.187804
        9105.211       0.1874638
        9106.101       0.1871251
        9106.986        0.186788
        9107.876       0.1864501
        9108.766       0.1861122
        9109.651       0.1857758
        9110.541       0.1858094
        9111.427       0.1860806
        9112.317       0.1863529
        9113.207       0.1866244
        9114.093        0.186894
        9114.983        0.187165
        9115.874       0.1874348
        9116.755       0.1877011
        9117.646       0.1879692
        9118.532       0.1882356
        9119.423       0.1885032
        9120.314        0.188582
        9121.201       0.1883168
        9122.092       0.1880513
        9122.983       0.1877843
         9123.87       0.1875195
        9124.762       0.1872538
        9125.648       0.1869895
         9126.54        0.186724
        9127.432       0.1864582
        9128.313       0.1861953
        9129.206       0.1859306
        9130.098       0.1856524
        9130.985       0.1852696
        9131.878       0.1848851
        9132.765       0.1845031
        9133.657       0.1841196
         9134.55       0.1837358
        9135.438       0.1833545
         9136.33       0.1829722
        9137.224       0.1825898
        9138.111       0.1822097
        9139.004       0.1818283
        9139.888       0.1814515
         9140.78        0.181376
        9141.674       0.1813444
        9142.563       0.1813127
        9143.455       0.1812807
        9144.349       0.1812488
        9145.237        0.181217
        9146.131        0.181185
        9147.021       0.1811517
        9147.914       0.1811195
        9148.808       0.1810872
        9149.697       0.1810544
        9150.591       0.1810269
        9151.485       0.1810019
        9152.369       0.1809769
        9153.264       0.1809513
        9154.153       0.1809253
        9155.048       0.1808996
        9155.942       0.1808733
        9156.832       0.1808478
        9157.728       0.1808216
        9158.622       0.1807942
        9159.512       0.1807671
        9160.407       0.1806385
        9161.297       0.1803896
        9162.192       0.1801391
        9163.088       0.1798885
        9163.974       0.1796407
        9164.869       0.1793907
         9165.76       0.1791419
        9166.655       0.1788921
        9167.551       0.1786426
        9168.441       0.1783943
        9169.338       0.1781447
        9170.233       0.1779426
        9171.125       0.1778731
        9172.021       0.1778039
        9172.912       0.1777345
        9173.809       0.1776641
        9174.705       0.1775939
        9175.592       0.1775247
        9176.488       0.1774545
        9177.386       0.1773836
        9178.277       0.1773131
        9179.174       0.1772427
        9180.066       0.1771666
        9180.963       0.1770225
         9181.86       0.1768778
        9182.753       0.1767339
        9183.649       0.1765892
        9184.547       0.1764444
        9185.439       0.1763007
        9186.338        0.176156
        9187.225        0.176013
        9188.123       0.1758681
        9189.021       0.1757237
        9189.914       0.1755796
        9190.812       0.1755208
         9191.71       0.1754703
        9192.604       0.1754197
        9193.501       0.1753687
        9194.395       0.1753183
        9195.293       0.1752677
        9196.192       0.1752165
        9197.086       0.1751652
        9197.984       0.1751133
        9198.883       0.1750618
        9199.772       0.1750107
        9200.671       0.1750071
        9201.565       0.1750199
        9202.464        0.175033
        9203.363       0.1750459
        9204.258       0.1750581
        9205.157       0.1750702
        9206.057       0.1750825
        9206.951        0.175093
        9207.852       0.1751048
        9208.746       0.1751163
        9209.646       0.1751273
        9210.546       0.1749972
        9211.436       0.1747784
        9212.336       0.1745575
        9213.236       0.1743369
        9214.132       0.1741167
        9215.032       0.1738963
        9215.928       0.1736767
        9216.828       0.1734569
        9217.729       0.1732361
        9218.625       0.1730165
        9219.525       0.1727967
        9220.421       0.1726507
        9221.322       0.1725853
        9222.224       0.1725197
        9223.114       0.1724555
        9224.016       0.1723899
        9224.917       0.1723252
        9225.813       0.1722602
        9226.715       0.1721939
        9227.617        0.172128
        9228.514       0.1720632
        9229.415       0.1719977
        9230.313       0.1718951
        9231.215       0.1717238
        9232.116        0.171553
        9233.014       0.1713835
        9233.916       0.1712121
        9234.818       0.1710417
        9235.711       0.1708724
        9236.613       0.1707012
        9237.511       0.1705314
        9238.413        0.170361
        9239.316       0.1701903
        9240.214       0.1700199
        9241.117       0.1698445
        9242.021       0.1696692
        9242.918       0.1694965
        9243.821       0.1693213
         9244.72       0.1691478
        9245.623       0.1689736
        9246.526       0.1687991
         9247.42       0.1686266
        9248.323       0.1684521
        9249.223       0.1682779
        9250.126       0.1681335
         9251.03       0.1681786
        9251.929        0.168222
        9252.833       0.1682651
        9253.737       0.1683094
        9254.637       0.1683521
        9255.541       0.1683948
         9256.44       0.1684373
        9257.345       0.1684794
         9258.25       0.1685211
        9259.145       0.1685628
        9260.049       0.1685988
        9260.954       0.1685452
        9261.854       0.1684922
        9262.759       0.1684389
        9263.659       0.1683857
        9264.564        0.168332
         9265.47       0.1682782
         9266.37       0.1682245
        9267.275       0.1681702
        9268.182       0.1681154
        9269.082       0.1680607
        9269.988       0.1680061
        9270.884       0.1677971
        9271.789       0.1675839
        9272.695       0.1673705
        9273.597       0.1671584
        9274.503       0.1669453
        9275.409       0.1667325
        9276.311       0.1665206
        9277.217       0.1663072
        9278.118       0.1660959
        9279.025       0.1658831
        9279.932       0.1656711
        9280.834        0.165434
        9281.741       0.1651932
        9282.647       0.1649534
        9283.545       0.1647162
        9284.452       0.1644763
        9285.354        0.164238
        9286.262       0.1639988
        9287.169       0.1637595
        9288.071       0.1635221
        9288.979       0.1632827
        9289.887       0.1630433
         9290.79       0.1629802
        9291.697       0.1629416
        9292.601       0.1629035
        9293.509       0.1628645
        9294.412       0.1628251
        9295.314       0.1627861
        9296.224       0.1627467
        9297.132       0.1627071
        9298.035       0.1626687
        9298.943        0.162628
        9299.848       0.1625873
        9300.756       0.1624142
        9301.665       0.1622132
        9302.569       0.1620139
        9303.478       0.1618142
        9304.387       0.1616141
        9305.291        0.161415
          9306.2       0.1612147
          9307.1        0.161017
         9308.01        0.160817
        9308.919       0.1606163
        9309.823       0.1604182
        9310.733       0.1603364
        9311.644        0.160283
        9312.548       0.1602295
        9313.458       0.1601752
        9314.363       0.1601214
        9315.273       0.1600671
        9316.184       0.1600126
        9317.089       0.1599579
        9317.999       0.1599036
        9318.905       0.1598484
        9319.811        0.159794
        9320.722       0.1595726
        9321.627       0.1593096
        9322.538       0.1590453
        9323.449       0.1587812
        9324.354       0.1585189
        9325.267       0.1582549
        9326.178       0.1579915
        9327.084       0.1577296
        9327.995       0.1574671
        9328.901       0.1572061
        9329.813       0.1569432
        9330.725       0.1567547
        9331.627        0.156587
        9332.538       0.1564188
        9333.445       0.1562515
        9334.357       0.1560828
         9335.27       0.1559141
        9336.177       0.1557456
        9337.089       0.1555764
        9338.002       0.1554079
        9338.909       0.1552406
        9339.821       0.1550723
        9340.729       0.1549455
        9341.642       0.1548284
         9342.55       0.1547119
        9343.458       0.1545951
        9344.371       0.1544772
        9345.284       0.1543595
        9346.192       0.1542435
        9347.105       0.1541255
        9348.014       0.1540082
        9348.927       0.1538896
        9349.841       0.1537728
        9350.749       0.1536005
        9351.663       0.1534166
        9352.577        0.153232
        9353.485       0.1530488
        9354.399       0.1528647
        9355.304       0.1526819
        9356.218       0.1524975
        9357.132       0.1523135
        9358.042       0.1521303
        9358.956       0.1519464
        9359.871       0.1517618
         9360.78       0.1515841
        9361.695       0.1514061
        9362.604       0.1512293
         9363.52       0.1510512
        9364.435       0.1508732
        9365.345       0.1506964
         9366.26       0.1505189
         9367.17       0.1503426
         9368.08       0.1501661
        9368.996       0.1499879
        9369.906       0.1498119
        9370.821       0.1496397
        9371.737       0.1494675
        9372.648       0.1492969
        9373.564       0.1491251
         9374.48       0.1489538
        9375.391       0.1487834
        9376.308       0.1486113
        9377.219       0.1484414
        9378.135       0.1482697
        9379.051       0.1480992
        9379.957       0.1479292
        9380.874       0.1477021
        9381.791       0.1474728
        9382.702       0.1472445
        9383.619       0.1470157
        9384.531       0.1467876
        9385.448       0.1465583
        9386.365       0.1463302
        9387.277       0.1461033
        9388.195       0.1458741
        9389.112       0.1456457
        9390.024       0.1454215
        9390.938       0.1452989
         9391.85       0.1451754
        9392.768        0.145051
        9393.686       0.1449269
        9394.599       0.1448033
        9395.517       0.1446788
        9396.435       0.1445547
        9397.348       0.1444312
        9398.266       0.1443062
         9399.18       0.1441821
        9400.098       0.1440404
        9401.017       0.1437523
         9401.93       0.1434657
        9402.849       0.1431784
        9403.763       0.1428926
        9404.676       0.1426072
        9405.596       0.1423203
        9406.509       0.1420359
        9407.429       0.1417494
        9408.348       0.1414633
        9409.262       0.1411794
        9410.182       0.1408342
        9411.102       0.1402469
        9412.016       0.1396629
        9412.936       0.1390766
        9413.851       0.1384959
        9414.771       0.1379119
         9415.69       0.1373289
          9416.6       0.1367541
        9417.521       0.1361728
        9418.436       0.1355962
        9419.355       0.1350177
        9420.276       0.1346253
        9421.191       0.1346657
        9422.112       0.1347057
        9423.033       0.1347452
        9423.948       0.1347843
        9424.869       0.1348227
        9425.785        0.134861
        9426.707       0.1348988
        9427.628       0.1349354
        9428.539       0.1349722
         9429.46       0.1350083
        9430.382       0.1349236
        9431.298       0.1346722
         9432.22        0.134419
        9433.136       0.1341679
        9434.058       0.1339146
        9434.979       0.1336634
        9435.896       0.1334122
        9436.819       0.1331592
        9437.741       0.1329078
        9438.658       0.1326577
        9439.581       0.1324065
        9440.492       0.1321397
        9441.415       0.1318535
        9442.338       0.1315681
        9443.256       0.1312845
        9444.179       0.1309993
        9445.102       0.1307141
        9446.019       0.1304322
        9446.942        0.130147
         9447.86       0.1298653
        9448.783       0.1295825
        9449.707       0.1292988
        9450.625       0.1290303
        9451.549       0.1287659
        9452.467       0.1285037
        9453.386       0.1282417
         9454.31       0.1279784
        9455.228       0.1277175
        9456.152       0.1274546
        9457.076       0.1271925
        9457.995       0.1269307
        9458.919       0.1266706
        9459.844       0.1264087
        9460.763       0.1261099
        9461.688       0.1258013
        9462.606       0.1254955
        9463.531       0.1251887
        9464.456       0.1248817
        9465.371       0.1245782
        9466.296       0.1242725
        9467.221       0.1239668
        9468.141        0.123663
        9469.066       0.1233577
        9469.986       0.1230551
        9470.912       0.1229043
        9471.837       0.1227556
        9472.758       0.1226066
        9473.684       0.1224579
        9474.609       0.1223091
         9475.53       0.1221609
        9476.456       0.1220121
        9477.371       0.1218648
        9478.298       0.1217157
        9479.224       0.1215673
        9480.146       0.1214003
        9481.071       0.1211356
        9481.998       0.1208696
         9482.92       0.1206071
        9483.846       0.1203424
        9484.768       0.1200795
        9485.694       0.1198153
        9486.622       0.1195516
        9487.543       0.1192904
        9488.471       0.1190273
        9489.397       0.1187645
        9490.314       0.1185581
        9491.242       0.1184528
        9492.164       0.1183484
        9493.092        0.118243
         9494.02        0.118137
        9494.942       0.1180314
         9495.87       0.1179264
        9496.798       0.1178205
        9497.721       0.1177148
        9498.649       0.1176086
        9499.572       0.1175027
        9500.501       0.1174068
        9501.424       0.1173205
        9502.347       0.1172334
        9503.275       0.1171456
        9504.199       0.1170587
        9505.128       0.1169711
        9506.057       0.1168837
         9506.98       0.1167951
        9507.909       0.1167068
        9508.839       0.1166191
        9509.763       0.1165309
        9510.692       0.1164905
        9511.616       0.1164659
        9512.546       0.1164407
        9513.476       0.1164153
        9514.395       0.1163898
        9515.324       0.1163638
        9516.254       0.1163375
        9517.179       0.1163108
        9518.109       0.1162843
        9519.034       0.1162567
        9519.964       0.1162304
        9520.895       0.1161387
        9521.819       0.1160457
         9522.75       0.1159519
        9523.681       0.1158583
        9524.606        0.115766
        9525.537       0.1156721
        9526.457       0.1155787
        9527.389       0.1154844
        9528.319       0.1153902
        9529.245       0.1152967
        9530.177       0.1151913
        9531.107       0.1150408
        9532.034       0.1148913
        9532.966       0.1147404
        9533.892       0.1145924
        9534.823        0.114442
        9535.755       0.1142923
        9536.682        0.114143
        9537.614       0.1139927
        9538.546       0.1138421
        9539.468       0.1136939
        9540.399         0.11337
        9541.327       0.1128169
        9542.259       0.1122638
        9543.191       0.1117103
        9544.119       0.1111613
        9545.052       0.1106109
        9545.984       0.1100612
        9546.912        0.109516
        9547.845       0.1089696
        9548.773       0.1084257
        9549.706        0.107881
        9550.634       0.1070875
        9551.563       0.1061779
        9552.495       0.1052665
        9553.429       0.1043562
        9554.357       0.1034527
        9555.291        0.102547
         9556.22       0.1016484
        9557.153       0.1007468
        9558.088      0.09984704
        9559.017       0.0989553
         9559.95      0.09805931
        9560.885       0.0966664
        9561.813      0.09525891
        9562.748      0.09384566
        9563.672      0.09245255
        9564.606      0.09104714
        9565.541      0.08964551
        9566.471      0.08825453
        9567.405      0.08686038
        9568.341      0.08546918
        9569.271      0.08409014
        9570.206      0.08264013
        9571.136      0.08096939
        9572.071      0.07929426
        9573.006      0.07762447
        9573.937      0.07596662
        9574.872      0.07430468
        9575.803      0.07265662
        9576.733      0.07101268
        9577.669      0.06936507
          9578.6      0.06773042
        9579.536      0.06609007
        9580.472      0.06439193
        9581.403       0.0626431
        9582.339      0.06089205
        9583.275      0.05914446
        9584.207      0.05741197
        9585.144      0.05567525
        9586.075      0.05395266
        9587.012      0.05222661
        9587.948      0.05050641
        9588.875      0.04880891
        9589.812      0.04709903
        9590.749      0.04559727
        9591.681      0.04416041
        9592.618      0.04271854
        9593.551      0.04128819
        9594.488      0.03985458
        9595.426      0.03842517
        9596.358      0.03700736
        9597.296      0.03558623
        9598.229      0.03417645
        9599.166      0.03276363
          9600.1      0.03139269
        9601.032      0.03029359
        9601.971      0.02919115
        9602.909        0.028092
        9603.842      0.02700245
         9604.78       0.0259096
        9605.714      0.02482515
        9606.652      0.02373846
        9607.591      0.02265501
        9608.524      0.02158021
        9609.464       0.0205018
        9610.403      0.01957105
        9611.337      0.01883935
        9612.276      0.01810528
        9613.205      0.01738189
        9614.145       0.0166521
        9615.084      0.01592479
        9616.019      0.01520331
        9616.958       0.0144804
        9617.897      0.01375955
        9618.832       0.0130447
        9619.772      0.01232757
        9620.707      0.01181823
        9621.647      0.01137219
        9622.587      0.01092806
        9623.522      0.01048712
        9624.463      0.01004525
